creator_id,followers,following,engagement_rate,total_posts,account_age_days,tier,categories,platforms,languages,total_campaigns,successful_campaigns,success_rate,overall_rating,total_earnings,is_verified,bio,audience_age_18_24,audience_age_25_34,audience_age_35_44,audience_female_pct,audience_male_pct
9101,20441,6663,0.0566,117,925,micro,"[""Travel"", ""Gaming""]","[""TikTok""]","[""French""]",10,3,0.371,1.85,6080.85,False,Passionate about Travel & Gaming. Micro influencer.,0.435,0.261,0.174,39.6,60.4
9102,14055,4764,0.064,124,91,micro,"[""Health"", ""Technology""]","[""Instagram""]","[""English""]",3,0,0.326,1.67,0.0,False,Passionate about Health & Technology. Micro influencer.,0.231,0.269,0.269,27.9,72.1
9103,29704,58004,0.0364,77,217,micro,"[""Business"", ""Sports"", ""Fitness""]","[""TikTok""]","[""Portuguese""]",2,0,0.48,2.51,0.0,False,Passionate about Business & Sports. Micro influencer.,0.261,0.348,0.261,57.6,42.4
9104,3404,6228,0.0563,210,125,nano,"[""Lifestyle""]","[""Instagram""]","[""Spanish""]",0,0,0.72,3.59,0.0,False,Passionate about Lifestyle. Nano influencer.,0.3,0.35,0.2,51.8,48.2
9105,81955,19449,0.005,102,882,mid,"[""Fashion"", ""Health""]","[""Instagram""]","[""Portuguese""]",18,12,0.703,3.83,68581.1,False,Passionate about Fashion & Health. Mid influencer.,0.231,0.269,0.269,83.5,16.5
9106,90531,18209,0.0168,386,1113,mid,"[""Sports""]","[""TikTok""]","[""French""]",34,22,0.676,3.06,165616.82,False,Passionate about Sports. Mid influencer.,0.3,0.35,0.2,52.4,47.6
9107,2689516,834687,0.0092,137,563,mega,"[""DIY"", ""Health"", ""Sports""]","[""TikTok"", ""Twitter""]","[""Portuguese""]",31,22,0.715,3.68,5694261.65,True,Passionate about DIY & Health. Mega influencer.,0.231,0.269,0.269,45.5,54.5
9108,33096,60882,0.0294,123,797,micro,"[""Music""]","[""YouTube"", ""LinkedIn""]","[""Spanish""]",11,5,0.488,2.61,6669.47,False,Passionate about Music. Micro influencer.,0.435,0.261,0.174,50.3,49.7
9109,4329,3857,0.0355,103,998,nano,"[""Photography""]","[""Facebook"", ""Twitter""]","[""Spanish""]",3,1,0.621,3.39,106.27,False,Passionate about Photography. Nano influencer.,0.3,0.35,0.2,54.6,45.4
9110,28222,54173,0.0196,303,348,micro,"[""Gaming"", ""Finance"", ""Lifestyle""]","[""YouTube""]","[""German"", ""Portuguese""]",8,3,0.415,2.03,1492.48,False,Passionate about Gaming & Finance. Micro influencer.,0.435,0.261,0.174,41.7,58.3
9111,410137,62481,0.0055,201,277,mid,"[""DIY""]","[""Twitter""]","[""French"", ""Japanese""]",9,5,0.576,3.02,47930.07,False,Passionate about DIY. Mid influencer.,0.3,0.35,0.2,53.2,46.8
9112,46156,34342,0.0228,152,795,micro,"[""Photography""]","[""Twitter""]","[""English""]",12,4,0.402,2.04,6172.71,False,Passionate about Photography. Micro influencer.,0.3,0.35,0.2,50.5,49.5
9113,1430,525,0.0104,365,632,nano,"[""Fitness"", ""Fashion"", ""Beauty""]","[""LinkedIn"", ""YouTube""]","[""Portuguese""]",2,1,0.715,3.36,469.49,False,Passionate about Fitness & Fashion. Nano influencer.,0.3,0.35,0.2,82.0,18.0
9114,20028,2131,0.0405,326,1435,micro,"[""Lifestyle"", ""Sports""]","[""TikTok""]","[""Hindi""]",16,6,0.424,2.14,7978.98,False,Passionate about Lifestyle & Sports. Micro influencer.,0.3,0.35,0.2,54.4,45.6
9115,23404,45349,0.0198,358,739,micro,"[""Photography"", ""Business""]","[""TikTok""]","[""Arabic""]",12,7,0.621,3.08,12802.26,False,Passionate about Photography & Business. Micro influencer.,0.261,0.348,0.261,46.2,53.8
9116,14812,7695,0.0427,85,1281,micro,"[""Finance""]","[""Facebook""]","[""Japanese""]",23,19,0.832,4.44,12536.17,False,Passionate about Finance. Micro influencer.,0.261,0.348,0.261,47.0,53.0
9117,7040,8829,0.0059,238,1845,nano,"[""Fitness""]","[""LinkedIn""]","[""Arabic""]",6,4,0.674,3.64,1284.26,False,Passionate about Fitness. Nano influencer.,0.3,0.35,0.2,58.5,41.5
9118,71293,31015,0.0235,831,30,mid,"[""Parenting"", ""Photography""]","[""Instagram"", ""Twitter""]","[""Arabic""]",0,0,0.646,2.91,0.0,False,Passionate about Parenting & Photography. Mid influencer.,0.231,0.269,0.269,49.0,51.0
9119,4341,1829,0.0526,310,250,nano,"[""Health""]","[""Instagram""]","[""French""]",0,0,0.581,3.1,0.0,False,Passionate about Health. Nano influencer.,0.231,0.269,0.269,51.3,48.7
9120,74689,36065,0.0169,571,30,mid,"[""Gaming"", ""Finance"", ""Technology""]","[""Twitter""]","[""Hindi""]",0,0,0.617,3.14,0.0,False,Passionate about Gaming & Finance. Mid influencer.,0.435,0.261,0.174,28.4,71.6
9121,107288,26880,0.0168,262,772,mid,"[""Music""]","[""YouTube"", ""Twitter""]","[""Japanese""]",14,8,0.589,3.1,57736.7,False,Passionate about Music. Mid influencer.,0.435,0.261,0.174,52.7,47.3
9122,39565,33266,0.056,320,1165,micro,"[""Lifestyle""]","[""Facebook"", ""YouTube""]","[""Korean"", ""Portuguese""]",17,10,0.631,3.22,16133.78,False,Passionate about Lifestyle. Micro influencer.,0.3,0.35,0.2,53.1,46.9
9123,94406,8803,0.0199,246,784,mid,"[""DIY""]","[""Instagram""]","[""German""]",24,14,0.619,3.18,95265.11,False,Passionate about DIY. Mid influencer.,0.3,0.35,0.2,46.5,53.5
9124,17640,25911,0.0168,139,1229,micro,"[""Travel"", ""Gaming"", ""Food""]","[""YouTube"", ""LinkedIn""]","[""German""]",16,8,0.514,2.63,3798.94,False,Passionate about Travel & Gaming. Micro influencer.,0.435,0.261,0.174,30.2,69.8
9125,76838,15875,0.022,293,911,mid,"[""Photography""]","[""TikTok""]","[""Portuguese""]",25,17,0.688,3.67,107981.29,False,Passionate about Photography. Mid influencer.,0.3,0.35,0.2,45.5,54.5
9126,34394,61496,0.0342,342,619,micro,"[""Pets"", ""Beauty"", ""Entertainment""]","[""Instagram""]","[""Portuguese"", ""Korean""]",8,4,0.541,2.77,2058.64,False,Passionate about Pets & Beauty. Micro influencer.,0.3,0.35,0.2,71.0,29.0
9127,314860,45099,0.024,254,358,mid,"[""Travel""]","[""LinkedIn"", ""Instagram""]","[""Portuguese""]",8,4,0.607,3.19,37801.19,False,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,47.0,53.0
9128,1736,1773,0.0292,257,1031,nano,"[""Parenting"", ""Travel""]","[""Twitter""]","[""Arabic""]",3,1,0.655,3.1,252.94,False,Passionate about Parenting & Travel. Nano influencer.,0.231,0.269,0.269,48.3,51.7
9129,15910,8105,0.0321,139,1728,micro,"[""Entertainment""]","[""TikTok""]","[""Korean""]",29,16,0.564,2.76,26554.79,False,Passionate about Entertainment. Micro influencer.,0.3,0.35,0.2,54.8,45.2
9130,67951,23945,0.0326,439,1007,mid,"[""Business""]","[""LinkedIn"", ""Twitter""]","[""Portuguese""]",35,26,0.757,3.89,225547.91,False,Passionate about Business. Mid influencer.,0.261,0.348,0.261,52.1,47.9
9131,121580,25844,0.0403,271,494,mid,"[""Fashion"", ""Entertainment""]","[""Instagram"", ""YouTube""]","[""Japanese""]",9,5,0.571,3.03,38528.38,False,Passionate about Fashion & Entertainment. Mid influencer.,0.3,0.35,0.2,68.2,31.8
9132,14310,14178,0.0246,725,1270,micro,"[""Health"", ""Art"", ""Finance""]","[""Twitter"", ""Instagram""]","[""English""]",18,9,0.521,2.62,11978.43,False,Passionate about Health & Art. Micro influencer.,0.261,0.348,0.261,46.3,53.7
9133,5910,2408,0.054,107,494,nano,"[""Entertainment""]","[""Twitter""]","[""French""]",4,1,0.435,2.34,419.89,False,Passionate about Entertainment. Nano influencer.,0.3,0.35,0.2,45.1,54.9
9134,46266,42926,0.0504,286,479,micro,"[""Food""]","[""Facebook"", ""YouTube""]","[""Spanish""]",7,5,0.727,3.87,4937.94,False,Passionate about Food. Micro influencer.,0.3,0.35,0.2,58.0,42.0
9135,10133,15884,0.005,154,352,micro,"[""Food""]","[""LinkedIn""]","[""Arabic""]",4,3,0.844,4.04,5460.77,False,Passionate about Food. Micro influencer.,0.3,0.35,0.2,56.8,43.2
9136,2227,3561,0.0622,358,924,nano,"[""Technology""]","[""Instagram""]","[""Hindi""]",4,2,0.665,3.34,357.51,False,Passionate about Technology. Nano influencer.,0.3,0.35,0.2,41.3,58.7
9137,17987,33728,0.0323,331,423,micro,"[""Travel""]","[""Facebook""]","[""Japanese""]",1,0,0.584,3.05,0.0,False,Passionate about Travel. Micro influencer.,0.3,0.35,0.2,49.7,50.3
9138,26569,26897,0.0054,487,412,micro,"[""Pets"", ""Food""]","[""Twitter""]","[""Arabic""]",4,3,0.769,3.83,3951.11,False,Passionate about Pets & Food. Micro influencer.,0.3,0.35,0.2,68.6,31.4
9139,4532,8960,0.005,135,806,nano,"[""Music""]","[""Twitter"", ""YouTube""]","[""Japanese"", ""Portuguese""]",1,0,0.763,3.86,0.0,False,Passionate about Music. Nano influencer.,0.435,0.261,0.174,48.3,51.7
9140,98509,10546,0.0158,120,358,mid,"[""Travel""]","[""Facebook""]","[""German"", ""Hindi""]",1,0,0.776,4.0,0.0,False,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,48.6,51.4
9141,313188,75542,0.0074,115,1177,mid,"[""Fashion""]","[""TikTok"", ""LinkedIn""]","[""Hindi""]",35,27,0.79,3.75,194895.45,False,Passionate about Fashion. Mid influencer.,0.3,0.35,0.2,76.3,23.7
9142,19038,5503,0.0655,192,814,micro,"[""Art""]","[""Facebook""]","[""French""]",10,3,0.383,1.81,4652.0,False,Passionate about Art. Micro influencer.,0.3,0.35,0.2,51.3,48.7
9143,163927,41274,0.0207,286,190,mid,"[""Beauty"", ""Health"", ""DIY""]","[""LinkedIn"", ""Twitter""]","[""English"", ""Portuguese""]",5,3,0.653,3.32,6910.35,False,Passionate about Beauty & Health. Mid influencer.,0.231,0.269,0.269,80.3,19.7
9144,25920,10434,0.0233,244,427,micro,"[""Pets"", ""Finance""]","[""YouTube""]","[""Spanish""]",8,5,0.745,3.86,11298.12,False,Passionate about Pets & Finance. Micro influencer.,0.261,0.348,0.261,48.5,51.5
9145,10915,5266,0.0225,86,413,micro,"[""Food""]","[""YouTube""]","[""Portuguese"", ""Hindi""]",5,4,0.842,4.14,5385.31,False,Passionate about Food. Micro influencer.,0.3,0.35,0.2,70.0,30.0
9146,10123,8566,0.0372,386,548,micro,"[""Travel""]","[""TikTok""]","[""Arabic"", ""Portuguese""]",6,4,0.694,3.17,4152.47,False,Passionate about Travel. Micro influencer.,0.3,0.35,0.2,48.5,51.5
9147,12089,12784,0.0398,397,398,micro,"[""DIY"", ""Pets""]","[""Instagram"", ""LinkedIn""]","[""Arabic"", ""Portuguese""]",5,4,0.867,4.54,3807.45,False,Passionate about DIY & Pets. Micro influencer.,0.3,0.35,0.2,47.9,52.1
9148,1061509,516161,0.0071,98,815,mega,"[""Art""]","[""TikTok""]","[""Spanish"", ""French""]",71,67,0.955,4.63,14296015.28,True,Passionate about Art. Mega influencer.,0.3,0.35,0.2,46.8,53.2
9149,3779,6775,0.0233,465,2654,nano,"[""Music""]","[""YouTube"", ""Instagram""]","[""English""]",15,8,0.59,3.12,2627.6,False,Passionate about Music. Nano influencer.,0.435,0.261,0.174,47.7,52.3
9150,7781,14714,0.0276,178,650,nano,"[""Health"", ""Lifestyle"", ""Entertainment""]","[""Facebook""]","[""Spanish""]",3,1,0.515,2.51,394.57,False,Passionate about Health & Lifestyle. Nano influencer.,0.231,0.269,0.269,51.1,48.9
9151,19313,2085,0.0589,390,992,micro,"[""Business"", ""Fashion""]","[""TikTok""]","[""Arabic""]",14,8,0.636,3.22,6357.34,False,Passionate about Business & Fashion. Micro influencer.,0.261,0.348,0.261,76.5,23.5
9152,189287,36407,0.0118,367,1068,mid,"[""Lifestyle""]","[""Twitter"", ""TikTok""]","[""Arabic""]",39,18,0.478,2.21,49230.43,False,Passionate about Lifestyle. Mid influencer.,0.3,0.35,0.2,52.8,47.2
9153,6756,2491,0.0188,271,149,nano,"[""Gaming""]","[""Instagram"", ""Twitter""]","[""Italian""]",0,0,0.762,3.7,0.0,False,Passionate about Gaming. Nano influencer.,0.435,0.261,0.174,26.2,73.8
9154,15390,6677,0.0088,333,1034,micro,"[""DIY""]","[""TikTok""]","[""Italian"", ""Arabic""]",14,8,0.592,2.83,8937.76,False,Passionate about DIY. Micro influencer.,0.3,0.35,0.2,45.8,54.2
9155,64787,31798,0.0065,251,191,mid,"[""Finance"", ""DIY"", ""Music""]","[""YouTube""]","[""Spanish""]",7,5,0.749,3.71,18497.21,False,Passionate about Finance & DIY. Mid influencer.,0.435,0.261,0.174,51.8,48.2
9156,247177,48724,0.0244,383,1521,mid,"[""Photography""]","[""YouTube"", ""Twitter""]","[""Hindi""]",38,30,0.795,4.34,79262.04,False,Passionate about Photography. Mid influencer.,0.3,0.35,0.2,45.1,54.9
9157,3120,555,0.069,103,788,nano,"[""Travel"", ""Gaming""]","[""YouTube"", ""Twitter""]","[""German"", ""Japanese""]",3,1,0.62,3.36,105.22,False,Passionate about Travel & Gaming. Nano influencer.,0.435,0.261,0.174,44.0,56.0
9158,40251,65161,0.0478,127,2368,micro,"[""Education"", ""DIY""]","[""Twitter""]","[""French""]",34,21,0.627,3.04,12505.04,False,Passionate about Education & DIY. Micro influencer.,0.3,0.35,0.2,52.3,47.7
9159,22177,25171,0.0205,77,1587,micro,"[""Business"", ""Health""]","[""Twitter""]","[""Japanese""]",17,8,0.496,2.36,5007.16,False,Passionate about Business & Health. Micro influencer.,0.261,0.348,0.261,50.6,49.4
9160,314787,69606,0.0339,61,120,mid,"[""Parenting""]","[""Twitter"", ""LinkedIn""]","[""Korean""]",2,1,0.73,3.85,4374.15,True,Passionate about Parenting. Mid influencer.,0.231,0.269,0.269,47.4,52.6
9161,9131,16375,0.0826,121,1022,nano,"[""Finance""]","[""Facebook"", ""YouTube""]","[""Italian""]",4,3,0.793,3.7,488.07,False,Passionate about Finance. Nano influencer.,0.261,0.348,0.261,51.5,48.5
9162,106139,15929,0.0209,324,200,mid,"[""Pets""]","[""Twitter""]","[""Spanish""]",6,3,0.608,2.86,14465.27,False,Passionate about Pets. Mid influencer.,0.3,0.35,0.2,49.2,50.8
9163,25578,30315,0.0487,125,751,micro,"[""Travel"", ""Sports""]","[""Instagram"", ""Twitter""]","[""Portuguese"", ""Spanish""]",8,5,0.685,3.37,6186.48,False,Passionate about Travel & Sports. Micro influencer.,0.3,0.35,0.2,47.7,52.3
9164,142606,43149,0.0295,401,426,mid,"[""DIY""]","[""TikTok"", ""YouTube""]","[""Arabic""]",18,7,0.443,2.2,40769.82,True,Passionate about DIY. Mid influencer.,0.3,0.35,0.2,46.2,53.8
9165,118006,49617,0.0172,251,2811,mid,"[""Fashion"", ""Pets""]","[""LinkedIn""]","[""Arabic""]",85,54,0.637,3.29,154797.32,False,Passionate about Fashion & Pets. Mid influencer.,0.3,0.35,0.2,84.3,15.7
9166,1949,679,0.0154,117,460,nano,"[""Sports"", ""Food""]","[""Twitter""]","[""Korean"", ""French""]",1,0,0.816,3.83,0.0,False,Passionate about Sports & Food. Nano influencer.,0.3,0.35,0.2,69.9,30.1
9167,93515,43393,0.017,425,1172,mid,"[""Travel""]","[""YouTube""]","[""Hindi""]",34,24,0.715,3.62,195398.92,False,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,46.3,53.7
9168,314351,104465,0.0276,203,1229,mid,"[""Photography"", ""Fashion""]","[""LinkedIn""]","[""Korean"", ""Japanese""]",39,26,0.67,3.28,141010.91,False,Passionate about Photography & Fashion. Mid influencer.,0.3,0.35,0.2,77.9,22.1
9169,10772,10367,0.0285,174,261,micro,"[""Gaming""]","[""TikTok"", ""Instagram""]","[""English""]",3,1,0.365,1.98,1605.41,False,Passionate about Gaming. Micro influencer.,0.435,0.261,0.174,39.0,61.0
9170,17039,18919,0.0227,103,412,micro,"[""Gaming""]","[""Instagram"", ""LinkedIn""]","[""German"", ""Spanish""]",4,2,0.513,2.71,3124.47,False,Passionate about Gaming. Micro influencer.,0.435,0.261,0.174,26.7,73.3
9171,4956,1218,0.0553,194,1387,nano,"[""Education""]","[""TikTok""]","[""Arabic""]",6,4,0.691,3.49,876.73,False,Passionate about Education. Nano influencer.,0.3,0.35,0.2,47.0,53.0
9172,422165,113503,0.0313,370,263,mid,"[""Fashion"", ""Sports""]","[""TikTok""]","[""French"", ""German""]",5,3,0.631,3.34,18883.94,False,Passionate about Fashion & Sports. Mid influencer.,0.3,0.35,0.2,68.6,31.4
9173,49448,9069,0.0129,324,437,micro,"[""Art"", ""Music""]","[""Twitter"", ""Facebook""]","[""French""]",0,0,0.541,2.8,0.0,False,Passionate about Art & Music. Micro influencer.,0.435,0.261,0.174,46.5,53.5
9174,48194,78420,0.0285,186,649,micro,"[""Fitness""]","[""TikTok"", ""Facebook""]","[""Hindi""]",10,4,0.4,2.08,2407.9,False,Passionate about Fitness. Micro influencer.,0.3,0.35,0.2,61.1,38.9
9175,7834,4482,0.0325,64,1269,nano,"[""Fashion""]","[""Instagram""]","[""English"", ""Arabic""]",3,1,0.567,2.66,143.52,False,Passionate about Fashion. Nano influencer.,0.3,0.35,0.2,81.4,18.6
9176,47500,39289,0.0481,257,124,micro,"[""Health"", ""Gaming""]","[""Twitter""]","[""Portuguese""]",4,2,0.53,2.7,3591.27,False,Passionate about Health & Gaming. Micro influencer.,0.435,0.261,0.174,39.8,60.2
9177,150848,19795,0.0338,457,805,mid,"[""Entertainment""]","[""LinkedIn"", ""Facebook""]","[""English"", ""Portuguese""]",14,12,0.914,4.24,88564.69,False,Passionate about Entertainment. Mid influencer.,0.3,0.35,0.2,52.5,47.5
9178,25969,49337,0.0546,510,1760,micro,"[""Photography"", ""DIY""]","[""Instagram"", ""TikTok""]","[""Korean""]",14,11,0.8,4.13,13580.63,False,Passionate about Photography & DIY. Micro influencer.,0.3,0.35,0.2,50.1,49.9
9179,111239,26317,0.0185,258,1509,mid,"[""Lifestyle""]","[""Facebook"", ""Instagram""]","[""Japanese""]",38,16,0.429,2.06,121738.57,False,Passionate about Lifestyle. Mid influencer.,0.3,0.35,0.2,54.0,46.0
9180,55361,12162,0.027,249,165,mid,"[""Entertainment"", ""DIY""]","[""Twitter"", ""LinkedIn""]","[""German""]",2,1,0.654,3.24,9622.2,False,Passionate about Entertainment & DIY. Mid influencer.,0.3,0.35,0.2,51.6,48.4
9181,69388,3543,0.0097,106,282,mid,"[""Health"", ""Entertainment""]","[""YouTube"", ""Instagram""]","[""Hindi""]",7,4,0.592,3.18,41101.8,False,Passionate about Health & Entertainment. Mid influencer.,0.231,0.269,0.269,53.7,46.3
9182,10421,6052,0.0153,230,502,micro,"[""Health"", ""Gaming"", ""Beauty""]","[""YouTube"", ""LinkedIn""]","[""Korean"", ""French""]",5,3,0.7,3.39,5300.31,False,Passionate about Health & Gaming. Micro influencer.,0.435,0.261,0.174,77.0,23.0
9183,500817,26537,0.005,140,1215,macro,"[""Art""]","[""TikTok""]","[""German""]",75,64,0.853,3.87,2485914.83,False,Passionate about Art. Macro influencer.,0.3,0.35,0.2,54.8,45.2
9184,21188,31806,0.0299,378,410,micro,"[""Food""]","[""Instagram"", ""TikTok""]","[""Arabic""]",1,0,0.476,2.24,0.0,False,Passionate about Food. Micro influencer.,0.3,0.35,0.2,68.8,31.2
9185,6185,760,0.035,470,541,nano,"[""Health""]","[""Facebook""]","[""Hindi"", ""Korean""]",3,1,0.599,2.72,368.58,False,Passionate about Health. Nano influencer.,0.231,0.269,0.269,53.1,46.9
9186,62074,12307,0.0166,120,613,mid,"[""Food""]","[""TikTok""]","[""Italian""]",16,13,0.861,4.19,114133.37,False,Passionate about Food. Mid influencer.,0.3,0.35,0.2,57.3,42.7
9187,15763,19690,0.0182,313,1398,micro,"[""Photography""]","[""Twitter""]","[""Spanish""]",25,15,0.615,2.9,12110.64,False,Passionate about Photography. Micro influencer.,0.3,0.35,0.2,53.4,46.6
9188,5205,3635,0.0698,139,877,nano,"[""Finance"", ""Photography""]","[""LinkedIn""]","[""Korean""]",4,1,0.455,2.37,349.6,False,Passionate about Finance & Photography. Nano influencer.,0.261,0.348,0.261,46.9,53.1
9189,6385,5113,0.024,386,2015,nano,"[""Photography""]","[""YouTube"", ""LinkedIn""]","[""Korean""]",11,5,0.541,2.95,1785.9,False,Passionate about Photography. Nano influencer.,0.3,0.35,0.2,47.4,52.6
9190,6034,6126,0.0439,435,989,nano,"[""Entertainment""]","[""Instagram"", ""LinkedIn""]","[""Spanish"", ""Italian""]",4,2,0.713,3.71,218.64,False,Passionate about Entertainment. Nano influencer.,0.3,0.35,0.2,45.1,54.9
9191,30386,34395,0.0406,142,358,micro,"[""Sports""]","[""LinkedIn"", ""Facebook""]","[""Spanish"", ""Korean""]",8,5,0.685,3.24,5772.94,False,Passionate about Sports. Micro influencer.,0.3,0.35,0.2,54.0,46.0
9192,33398,8941,0.0917,307,593,micro,"[""Business""]","[""YouTube"", ""LinkedIn""]","[""Japanese""]",6,3,0.627,3.34,5649.03,True,Passionate about Business. Micro influencer.,0.261,0.348,0.261,47.9,52.1
9193,183750,13954,0.0309,388,464,mid,"[""Fashion""]","[""Facebook""]","[""Japanese""]",13,10,0.801,3.77,42458.9,False,Passionate about Fashion. Mid influencer.,0.3,0.35,0.2,70.2,29.8
9194,79859,23048,0.0216,122,1245,mid,"[""Parenting""]","[""TikTok"", ""Twitter""]","[""Arabic"", ""Hindi""]",31,24,0.787,3.57,176129.56,False,Passionate about Parenting. Mid influencer.,0.231,0.269,0.269,46.8,53.2
9195,380866,20553,0.0302,88,1225,mid,"[""Pets""]","[""LinkedIn"", ""Facebook""]","[""Japanese"", ""Spanish""]",38,27,0.714,3.69,79213.16,False,Passionate about Pets. Mid influencer.,0.3,0.35,0.2,47.2,52.8
9196,20728,41408,0.0513,164,1517,micro,"[""Beauty"", ""Parenting"", ""Education""]","[""LinkedIn"", ""Facebook""]","[""Korean""]",21,12,0.618,3.24,17764.73,False,Passionate about Beauty & Parenting. Micro influencer.,0.231,0.269,0.269,84.3,15.7
9197,40882,61148,0.0274,98,1109,micro,"[""Travel""]","[""TikTok""]","[""Arabic""]",8,5,0.658,3.18,7918.48,False,Passionate about Travel. Micro influencer.,0.3,0.35,0.2,47.0,53.0
9198,7334,14039,0.0248,210,561,nano,"[""Health"", ""Business""]","[""Facebook""]","[""Portuguese""]",2,0,0.357,1.85,0.0,False,Passionate about Health & Business. Nano influencer.,0.261,0.348,0.261,50.6,49.4
9199,379490,5287,0.0336,389,733,mid,"[""Travel""]","[""LinkedIn"", ""YouTube""]","[""Japanese""]",17,9,0.555,2.75,16828.11,True,Passionate about Travel. Mid influencer.,0.3,0.35,0.2,48.6,51.4
9200,23801,41746,0.0287,308,502,micro,"[""Music"", ""Photography"", ""Business""]","[""Instagram""]","[""French"", ""Japanese""]",7,5,0.819,4.42,9491.56,False,Passionate about Music & Photography. Micro influencer.,0.435,0.261,0.174,47.6,52.4
9201,22302,19751,0.0087,297,792,micro,"[""Travel""]","[""YouTube"", ""Twitter""]","[""Japanese""]",14,11,0.85,3.99,8039.68,False,Passionate about Travel. Micro influencer.,0.3,0.35,0.2,46.0,54.0
9202,30350,13110,0.0181,186,480,micro,"[""Business""]","[""LinkedIn"", ""Twitter""]","[""Italian""]",5,3,0.706,3.69,6842.25,False,Passionate about Business. Micro influencer.,0.261,0.348,0.261,47.5,52.5
