creator_id,name,follower_count,tier,engagement_rate,categories,platforms,primary_language,city,audience_age_18_24,audience_age_25_34,audience_age_35_44,audience_female_pct,audience_male_pct,total_campaigns,successful_campaigns,success_rate,overall_rating,is_verified,total_earnings,avg_response_time_hours,completion_rate,created_at
IN_CR_11589,Creator_11589,500,nano,8.97,Travel & Tourism,"ShareChat,Facebook",Telugu,Chandigarh,71.3,41.8,0.0,35.1,64.9,6,4,66.7,3.85,True,5222.771686780352,4.108847082545836,78.7,2024-03-18T00:00:00
IN_CR_11590,Creator_11590,785,nano,11.99,Beauty & Makeup,"ShareChat,Josh",Telugu,Kochi,46.7,30.8,22.5,73.3,26.7,4,3,75.0,3.46,False,10938.73027910568,3.6720305334536096,82.6,2024-08-12T00:00:00
IN_CR_11591,Creator_11591,500,nano,14.07,"Education & Skills,News & Current Affairs","Moj,ShareChat",Hindi,Bangalore,58.3,42.8,0.0,21.3,78.7,7,6,85.7,3.55,False,213691.39187043777,11.372433787522237,89.0,2025-01-27T00:00:00
IN_CR_11592,Creator_11592,661,nano,6.95,"Beauty & Makeup,News & Current Affairs","YouTube,Chingari",English,Delhi,90.5,36.6,0.0,63.1,36.9,5,4,80.0,4.53,True,16419.654959177842,10.735622471867568,81.7,2022-11-27T00:00:00
IN_CR_11593,Creator_11593,20463,micro,17.09,Health & Fitness,YouTube,Tamil,Bangalore,30.0,50.4,19.6,36.6,63.4,8,7,87.5,3.24,False,4777.837274827617,45.271743924630755,95.6,2023-09-13T00:00:00
IN_CR_11594,Creator_11594,770,nano,7.16,Food & Cooking,Facebook,Hindi,Kochi,47.4,29.0,23.7,10.8,89.2,2,1,50.0,3.5,False,49952.86285760076,4.964337689491024,87.9,2025-07-28T00:00:00
IN_CR_11595,Creator_11595,500,nano,2.58,"Beauty & Makeup,Music & Dance","Moj,ShareChat",English,Ahmedabad,82.7,47.7,0.0,73.2,26.8,7,6,85.7,3.77,False,6636.144644601201,18.959873116866547,98.9,2023-11-26T00:00:00
IN_CR_11596,Creator_11596,1173,nano,19.78,Music & Dance,"Instagram,Moj,YouTube",Hindi,Mumbai,89.8,69.8,0.0,87.1,12.9,6,5,83.3,4.48,False,1643198.084296249,13.902898595260107,83.7,2024-06-25T00:00:00
IN_CR_11597,Creator_11597,500,nano,32.94,"Music & Dance,Health & Fitness,Food & Cooking",Twitter,English,Kochi,66.2,55.9,0.0,53.2,46.8,6,4,66.7,3.05,True,53172.10122082946,0.9287460235307361,74.4,2024-09-09T00:00:00
IN_CR_11598,Creator_11598,134336,mid,4.23,Food & Cooking,"TikTok (historical),YouTube",Hindi,Kochi,91.4,68.6,0.0,51.4,48.6,4,3,75.0,2.51,True,7850.56829980106,53.84443763950301,86.7,2023-04-30T00:00:00
IN_CR_11599,Creator_11599,2047,nano,9.5,News & Current Affairs,"LinkedIn,TikTok (historical)",English,Pune,81.0,63.1,0.0,58.6,41.4,9,6,66.7,3.47,False,6467.598010874641,9.331167883240745,72.3,2025-07-21T00:00:00
IN_CR_11600,Creator_11600,2759,nano,21.16,"Gaming,Food & Cooking","Chingari,YouTube,Twitter",English,Chandigarh,83.5,45.9,0.0,45.1,54.9,3,2,66.7,4.47,False,9215.518047818618,9.743381322255207,91.6,2024-09-05T00:00:00
IN_CR_11601,Creator_11601,1208,nano,14.38,"Gaming,News & Current Affairs",Moj,Hindi,Chennai,64.0,63.5,0.0,25.9,74.1,5,4,80.0,4.73,False,13426.957056800135,18.482411628824615,83.3,2022-11-30T00:00:00
IN_CR_11602,Creator_11602,30589,micro,3.96,Regional Content,Josh,English,Mumbai,78.2,73.6,0.0,49.7,50.3,4,3,75.0,3.39,False,1532.722506788384,14.428598944045728,92.9,2025-04-04T00:00:00
IN_CR_11603,Creator_11603,4729,nano,13.91,"Gaming,Music & Dance","Josh,ShareChat,YouTube",Telugu,Bangalore,75.1,45.9,0.0,40.5,59.5,3,2,66.7,3.47,False,4578.320155035007,5.178299253024392,76.2,2025-02-07T00:00:00
IN_CR_11604,Creator_11604,500,nano,17.46,"Music & Dance,Health & Fitness","Facebook,Moj",Bengali,Jaipur,73.1,43.7,0.0,64.4,35.6,4,2,50.0,4.84,False,1949.3637745092315,4.798355142014272,65.1,2023-08-15T00:00:00
IN_CR_11605,Creator_11605,619,nano,5.84,Regional Content,"Josh,LinkedIn,Facebook",Hindi,Lucknow,75.2,48.9,0.0,51.4,48.6,2,1,50.0,4.13,False,4058.5865891284084,4.929751961198277,91.1,2023-08-13T00:00:00
IN_CR_11606,Creator_11606,5878,nano,18.4,"Gaming,Entertainment & Comedy",TikTok (historical),Hindi,Pune,78.5,72.4,0.0,27.3,72.7,6,2,33.3,3.78,False,2885.091608342498,2.243553556617681,47.2,2022-11-23T00:00:00
IN_CR_11607,Creator_11607,1167,nano,19.35,Education & Skills,Moj,Hindi,Chennai,68.5,51.6,0.0,41.6,58.4,5,3,60.0,3.29,False,106037.88412417096,5.586282823367419,75.5,2025-05-06T00:00:00
IN_CR_11608,Creator_11608,500,nano,20.13,"Travel & Tourism,Devotional & Spirituality,Beauty & Makeup",Moj,Telugu,Chennai,38.1,78.4,0.0,84.0,16.0,6,5,83.3,3.63,False,24540.463315306522,5.599071437552967,94.3,2025-05-25T00:00:00
IN_CR_11609,Creator_11609,32507,micro,11.79,Music & Dance,"Chingari,Twitter,ShareChat",English,Chennai,75.3,27.9,0.0,50.9,49.1,1,0,0.0,4.37,False,0.0,13.505402619115264,82.1,2024-03-25T00:00:00
IN_CR_11610,Creator_11610,16792,micro,4.85,"Education & Skills,Gaming","YouTube,TikTok (historical),Instagram",English,Chandigarh,77.0,52.9,0.0,61.6,38.4,7,5,71.4,4.81,False,48337.66331235228,4.326509906020734,77.2,2023-06-21T00:00:00
IN_CR_11611,Creator_11611,12951,micro,6.1,"Beauty & Makeup,Devotional & Spirituality","Moj,LinkedIn,TikTok (historical)",Hindi,Kochi,59.6,63.5,0.0,69.8,30.2,5,4,80.0,3.62,False,1467.8582158822367,3.3650160854560385,86.2,2024-02-01T00:00:00
IN_CR_11612,Creator_11612,38269,micro,3.34,"Food & Cooking,Gaming","YouTube,Twitter,Moj,Josh",Hindi,Hyderabad,28.4,82.6,0.0,26.9,73.1,8,7,87.5,4.57,False,465486.33831067133,9.253035803858277,88.9,2025-01-11T00:00:00
IN_CR_11613,Creator_11613,9638,nano,9.89,"News & Current Affairs,Fashion & Lifestyle","TikTok (historical),Moj",English,Lucknow,69.0,36.3,0.0,73.1,26.9,5,4,80.0,3.73,True,29917.11601693523,15.708595991476988,84.3,2023-06-12T00:00:00
IN_CR_11614,Creator_11614,6698,nano,18.42,"Regional Content,Technology & Gadgets","TikTok (historical),Facebook",Hindi,Pune,70.8,27.7,1.4,11.3,88.7,7,6,85.7,3.82,False,11920.169769195354,5.408446263541341,93.7,2023-03-08T00:00:00
IN_CR_11615,Creator_11615,2823,nano,9.99,Devotional & Spirituality,"Twitter,Instagram,TikTok (historical),Moj",Hindi,Chandigarh,53.7,68.7,0.0,69.1,30.9,7,5,71.4,4.61,False,1084612.3826275817,22.93733562839644,82.0,2023-08-01T00:00:00
IN_CR_11616,Creator_11616,500,nano,26.26,Sports & Cricket,"LinkedIn,TikTok (historical),Chingari",Hindi,Hyderabad,73.9,49.7,0.0,58.9,41.1,4,2,50.0,4.0,False,14969.264045040543,0.641404541652665,55.9,2023-03-05T00:00:00
IN_CR_11617,Creator_11617,61993,mid,8.79,Travel & Tourism,"Instagram,ShareChat",English,Kolkata,73.3,39.9,0.0,34.8,65.2,5,3,60.0,2.64,False,8987.048727991847,11.17526895491411,72.8,2025-10-13T00:00:00
IN_CR_11618,Creator_11618,218633,mid,9.33,News & Current Affairs,"Josh,Twitter",Hindi,Pune,43.2,27.0,29.9,55.4,44.6,4,3,75.0,4.8,False,76975.67421798287,2.3832664524426126,91.0,2023-08-05T00:00:00
IN_CR_11619,Creator_11619,989,nano,15.58,Travel & Tourism,"TikTok (historical),ShareChat",Hindi,Hyderabad,78.0,53.3,0.0,27.2,72.8,3,2,66.7,4.4,False,25497.092171492746,17.781166880417043,79.9,2024-07-08T00:00:00
IN_CR_11620,Creator_11620,1981,nano,15.09,"Technology & Gadgets,Regional Content","Twitter,LinkedIn,Facebook,Instagram",Hindi,Bangalore,68.0,48.3,0.0,27.6,72.4,6,4,66.7,4.55,False,27083.891574329973,1.9126653256779216,70.4,2024-06-07T00:00:00
IN_CR_11621,Creator_11621,1382,nano,20.59,Finance & Investment,"Instagram,Chingari",English,Lucknow,78.7,47.7,0.0,59.5,40.5,8,7,87.5,3.48,False,15591.368902543505,2.6170738833603897,92.0,2024-01-18T00:00:00
IN_CR_11622,Creator_11622,513,nano,7.85,Entertainment & Comedy,"Chingari,Facebook",English,Hyderabad,24.7,53.4,21.9,46.0,54.0,4,3,75.0,4.43,False,8682.948783374766,15.046378409076038,92.2,2023-06-16T00:00:00
IN_CR_11623,Creator_11623,29081,micro,22.57,Technology & Gadgets,Josh,Hindi,Mumbai,62.5,80.2,0.0,32.3,67.7,7,6,85.7,4.32,False,270675.06309259747,6.852425115204602,87.9,2023-12-02T00:00:00
IN_CR_11624,Creator_11624,2449,nano,17.03,"Finance & Investment,Education & Skills","Moj,Chingari",Hindi,Pune,91.6,45.6,0.0,39.7,60.3,7,5,71.4,4.66,False,101665.28857788851,3.9369744613890414,79.2,2023-08-14T00:00:00
IN_CR_11625,Creator_11625,500,nano,10.66,"Gaming,Health & Fitness","Moj,ShareChat,Twitter,LinkedIn",English,Kochi,85.7,67.4,0.0,36.8,63.2,3,2,66.7,3.24,False,14823.172980107789,13.183776473545707,95.1,2023-11-12T00:00:00
IN_CR_11626,Creator_11626,52567,mid,8.93,Education & Skills,"Moj,Facebook",Kannada,Chennai,74.0,37.0,0.0,72.3,27.7,3,2,66.7,4.61,False,52152.24142514856,12.040438568672046,95.6,2024-02-22T00:00:00
IN_CR_11627,Creator_11627,2942,nano,14.87,Technology & Gadgets,Josh,Hindi,Pune,60.9,57.7,0.0,16.2,83.8,5,4,80.0,4.85,True,2200.638245892249,16.89833875158341,83.3,2024-08-26T00:00:00
IN_CR_11628,Creator_11628,795243,macro,12.9,Travel & Tourism,"Instagram,YouTube",English,Kolkata,68.0,19.1,12.9,65.5,34.5,5,4,80.0,4.6,True,33584.44781060041,20.03050160740373,87.7,2025-04-15T00:00:00
IN_CR_11629,Creator_11629,23565,micro,18.41,Entertainment & Comedy,"Facebook,TikTok (historical)",English,Ahmedabad,71.3,29.6,0.0,53.5,46.5,4,3,75.0,3.64,False,46926.59907871096,5.776176089302246,94.9,2022-12-03T00:00:00
IN_CR_11630,Creator_11630,64261,mid,16.93,"News & Current Affairs,Sports & Cricket",ShareChat,Telugu,Lucknow,50.8,58.0,0.0,61.4,38.6,6,4,66.7,4.58,False,2959.0920325896677,11.414680977799343,68.5,2023-06-09T00:00:00
IN_CR_11631,Creator_11631,25222,micro,12.0,News & Current Affairs,"Moj,Instagram,TikTok (historical),Chingari",Telugu,Chandigarh,72.8,78.7,0.0,20.4,79.6,6,5,83.3,4.4,True,93316.38578548715,12.745928685438603,95.6,2023-11-23T00:00:00
IN_CR_11632,Creator_11632,1150,nano,3.37,"Devotional & Spirituality,Fashion & Lifestyle","Facebook,Chingari",Hindi,Kolkata,50.7,55.6,0.0,45.1,54.9,4,3,75.0,4.1,False,7111.905696812562,1.3319150391677064,86.1,2024-11-14T00:00:00
IN_CR_11633,Creator_11633,116509,mid,9.48,Finance & Investment,Josh,Kannada,Chennai,72.2,45.8,0.0,55.4,44.6,6,4,66.7,4.61,False,7274.977256151737,14.508971721432951,79.6,2024-07-04T00:00:00
IN_CR_11634,Creator_11634,22189,micro,12.72,"Finance & Investment,Education & Skills","YouTube,TikTok (historical)",English,Jaipur,82.8,31.9,0.0,41.1,58.9,2,1,50.0,2.8,False,596.3774626332803,6.051734770783581,80.9,2025-09-16T00:00:00
IN_CR_11635,Creator_11635,38892,micro,7.68,"Gaming,Music & Dance","ShareChat,YouTube",Tamil,Mumbai,63.1,15.2,21.7,26.4,73.6,7,5,71.4,4.39,False,129087.74743930378,7.809557541502894,78.8,2023-04-12T00:00:00
IN_CR_11636,Creator_11636,5986,nano,8.38,"Devotional & Spirituality,Education & Skills",Twitter,English,Jaipur,33.5,50.9,15.6,68.5,31.5,6,5,83.3,3.31,True,12119.483006329849,7.789052943705264,89.8,2023-05-16T00:00:00
IN_CR_11637,Creator_11637,18961,micro,12.54,Health & Fitness,Facebook,English,Chandigarh,56.5,78.9,0.0,54.0,46.0,5,4,80.0,4.22,False,100445.83427542284,4.460260149446121,84.2,2025-07-06T00:00:00
IN_CR_11638,Creator_11638,7283,nano,3.74,"Entertainment & Comedy,Music & Dance",Moj,Tamil,Hyderabad,59.4,37.1,3.5,70.9,29.1,8,6,75.0,4.76,False,964.4990341570515,14.243223674427096,87.0,2025-09-01T00:00:00
IN_CR_11639,Creator_11639,500,nano,14.17,Gaming,"Instagram,Twitter",Hindi,Delhi,61.5,67.2,0.0,17.2,82.8,10,6,60.0,4.66,False,415.7413256985943,2.127043527599415,65.0,2024-08-15T00:00:00
IN_CR_11640,Creator_11640,6640,nano,24.73,"News & Current Affairs,Regional Content",TikTok (historical),Marathi,Hyderabad,76.1,60.9,0.0,63.5,36.5,3,2,66.7,4.78,False,3620.0839648332258,23.859717216499885,84.8,2024-02-10T00:00:00
IN_CR_11641,Creator_11641,1682,nano,13.76,Travel & Tourism,"Chingari,LinkedIn,TikTok (historical),Josh",English,Lucknow,71.5,37.1,0.0,30.2,69.8,5,4,80.0,3.62,True,3402.448966994555,15.14380038659182,94.3,2025-02-18T00:00:00
IN_CR_11642,Creator_11642,500,nano,9.46,"News & Current Affairs,Finance & Investment","Twitter,Moj,ShareChat",Hindi,Mumbai,59.1,33.9,7.0,38.6,61.4,6,5,83.3,4.46,True,6434.349951223232,11.726845904815798,85.0,2024-07-16T00:00:00
IN_CR_11643,Creator_11643,500,nano,3.71,Music & Dance,"Josh,Facebook,TikTok (historical)",Bengali,Mumbai,63.4,65.0,0.0,39.1,60.9,6,4,66.7,3.71,False,11275.00994223764,7.838974843481906,79.3,2024-07-09T00:00:00
IN_CR_11644,Creator_11644,34903,micro,11.61,"Beauty & Makeup,Entertainment & Comedy",Chingari,Hindi,Jaipur,43.0,44.2,12.8,57.2,42.8,8,6,75.0,4.3,False,44251.461604649376,3.5240802722732387,86.0,2023-11-03T00:00:00
IN_CR_11645,Creator_11645,1234,nano,13.21,"Regional Content,Gaming","LinkedIn,YouTube",Hindi,Lucknow,53.4,52.9,0.0,37.7,62.3,5,3,60.0,4.59,False,37553.30836354866,7.609591634816063,70.8,2025-08-27T00:00:00
IN_CR_11646,Creator_11646,48905,micro,13.07,"Devotional & Spirituality,Music & Dance","LinkedIn,YouTube",Telugu,Kochi,82.4,72.3,0.0,65.4,34.6,6,5,83.3,4.42,False,2586.2160578162748,7.980936609821164,85.1,2025-03-17T00:00:00
IN_CR_11647,Creator_11647,17372,micro,9.15,"News & Current Affairs,Food & Cooking","TikTok (historical),Josh,Facebook",Punjabi,Jaipur,62.7,25.8,11.5,58.0,42.0,4,3,75.0,3.13,True,325669.5861843828,16.607001576199114,92.7,2023-06-29T00:00:00
IN_CR_11648,Creator_11648,33614,micro,10.57,Music & Dance,ShareChat,English,Ahmedabad,87.1,17.5,0.0,32.3,67.7,2,1,50.0,4.5,False,52270.18822321928,0.2989525624537017,74.4,2025-07-08T00:00:00
IN_CR_11649,Creator_11649,8804,nano,21.76,Finance & Investment,"ShareChat,Twitter,Facebook",English,Kolkata,41.3,47.7,11.0,69.7,30.3,5,4,80.0,3.97,False,1000.7914999772397,11.175625037329382,89.4,2023-07-30T00:00:00
IN_CR_11650,Creator_11650,470948,mid,10.81,Gaming,Josh,English,Jaipur,63.6,23.1,13.3,36.7,63.3,4,3,75.0,4.81,False,54962.34005739493,47.97313969440424,87.3,2025-01-05T00:00:00
IN_CR_11651,Creator_11651,21589,micro,15.42,"Entertainment & Comedy,Devotional & Spirituality","Josh,Instagram",Hindi,Lucknow,63.7,30.1,6.3,48.9,51.1,3,2,66.7,3.83,True,253367.35906630353,2.5894227601225244,96.6,2025-01-20T00:00:00
IN_CR_11652,Creator_11652,1897,nano,11.44,"Music & Dance,Regional Content","Josh,Instagram",Hindi,Kochi,44.3,74.4,0.0,58.2,41.8,5,4,80.0,4.39,False,338802.24903562485,10.647244323697338,85.7,2024-01-16T00:00:00
IN_CR_11653,Creator_11653,2883,nano,15.45,"Gaming,Entertainment & Comedy","Chingari,ShareChat",English,Pune,22.5,42.8,34.7,23.7,76.3,4,2,50.0,4.37,False,24404.71429000816,0.22025303601973345,73.7,2023-11-28T00:00:00
IN_CR_11654,Creator_11654,665,nano,6.35,Music & Dance,"Chingari,Facebook",Marathi,Lucknow,37.6,29.9,32.5,71.6,28.4,5,3,60.0,3.48,False,93392.25769754522,2.5953493063896174,74.9,2024-06-29T00:00:00
IN_CR_11655,Creator_11655,11797,micro,9.21,Devotional & Spirituality,"ShareChat,Chingari,YouTube",Hindi,Pune,42.4,69.1,0.0,38.0,62.0,6,5,83.3,3.79,False,1991.2915465319704,0.405198126517204,90.3,2024-05-27T00:00:00
IN_CR_11656,Creator_11656,1062,nano,11.0,Health & Fitness,"Chingari,Moj",English,Bangalore,54.5,33.7,11.7,35.6,64.4,7,6,85.7,3.66,False,10778.55752425051,5.112065894077254,91.8,2025-09-12T00:00:00
IN_CR_11657,Creator_11657,2464,nano,4.32,"Devotional & Spirituality,Travel & Tourism,Sports & Cricket","TikTok (historical),Instagram",Tamil,Kochi,51.0,39.1,9.9,77.4,22.6,6,5,83.3,4.14,False,45181.52628737787,22.024224344307424,89.4,2022-12-23T00:00:00
IN_CR_11658,Creator_11658,500,nano,8.57,"Travel & Tourism,Entertainment & Comedy","Chingari,ShareChat,Josh,Instagram",English,Bangalore,41.2,71.0,0.0,52.8,47.2,4,3,75.0,4.37,False,4176.031206346078,9.704236249421268,90.4,2024-10-30T00:00:00
IN_CR_11659,Creator_11659,10122,micro,9.02,"Music & Dance,Fashion & Lifestyle,Entertainment & Comedy",LinkedIn,Hindi,Kolkata,51.3,55.2,0.0,81.6,18.4,1,0,0.0,4.54,False,0.0,0.8197711995086978,68.0,2025-01-02T00:00:00
IN_CR_11660,Creator_11660,56676,mid,3.49,"Sports & Cricket,Devotional & Spirituality",TikTok (historical),Hindi,Pune,65.1,44.0,0.0,67.7,32.3,5,4,80.0,4.54,False,28790.010605048985,0.743517263939788,92.1,2025-06-15T00:00:00
IN_CR_11661,Creator_11661,56750,mid,8.24,Technology & Gadgets,Moj,English,Delhi,56.8,51.0,0.0,67.7,32.3,3,1,33.3,4.7,False,8809.727515041128,13.178499842091917,64.8,2025-01-08T00:00:00
IN_CR_11662,Creator_11662,4612,nano,19.13,"Food & Cooking,Devotional & Spirituality","Chingari,Twitter",Marathi,Lucknow,55.8,40.0,4.1,50.3,49.7,5,3,60.0,3.17,False,1152.246082882199,12.330131790536914,69.4,2025-07-15T00:00:00
IN_CR_11663,Creator_11663,111195,mid,11.4,"Education & Skills,Technology & Gadgets","Josh,Moj",English,Chennai,80.9,44.5,0.0,12.8,87.2,5,4,80.0,4.19,False,88690.76638645184,21.832007142726052,82.5,2024-11-23T00:00:00
IN_CR_11664,Creator_11664,500,nano,13.99,Food & Cooking,"TikTok (historical),Josh,YouTube,ShareChat",English,Chennai,49.6,57.9,0.0,36.5,63.5,6,4,66.7,4.14,False,6904.5710945314495,4.509769447945741,71.9,2025-08-02T00:00:00
IN_CR_11665,Creator_11665,500,nano,8.49,Devotional & Spirituality,"Moj,Chingari",Telugu,Mumbai,28.0,42.0,30.0,37.4,62.6,5,4,80.0,4.45,True,5672.654295576511,5.877542551524529,89.4,2023-06-02T00:00:00
IN_CR_11666,Creator_11666,9622,nano,8.61,"Finance & Investment,Food & Cooking,Education & Skills","LinkedIn,TikTok (historical)",Hindi,Hyderabad,57.7,36.6,5.7,59.7,40.3,5,3,60.0,4.33,False,5170.631298312291,0.43561340008289146,65.7,2023-07-25T00:00:00
IN_CR_11667,Creator_11667,35379,micro,9.24,Fashion & Lifestyle,"Moj,Chingari,Twitter",English,Chennai,63.6,54.0,0.0,50.0,50.0,3,2,66.7,3.96,False,6957.332616343363,1.430414206150137,89.0,2024-06-26T00:00:00
IN_CR_11668,Creator_11668,2128,nano,14.2,Travel & Tourism,Chingari,Hindi,Chandigarh,60.5,55.9,0.0,52.1,47.9,7,4,57.1,3.41,True,91419.04327372501,11.747449063248332,68.6,2024-04-14T00:00:00
IN_CR_11669,Creator_11669,2196,nano,26.84,Travel & Tourism,"LinkedIn,TikTok (historical),Instagram",English,Delhi,36.4,60.8,2.8,59.0,41.0,7,6,85.7,3.37,False,22381.278703788936,13.011770877145729,89.3,2025-04-05T00:00:00
IN_CR_11670,Creator_11670,7002,nano,8.55,"Sports & Cricket,Technology & Gadgets","ShareChat,YouTube",Bengali,Jaipur,51.7,69.9,0.0,16.3,83.7,6,5,83.3,4.07,False,188537.66573183308,0.36421299190685075,91.0,2023-02-20T00:00:00
IN_CR_11671,Creator_11671,2467,nano,7.43,"Entertainment & Comedy,Health & Fitness,Gaming","Chingari,Facebook",Hindi,Chennai,33.9,55.6,10.5,58.2,41.8,8,6,75.0,3.88,False,176298.95867499986,14.93938059393278,81.8,2025-06-17T00:00:00
IN_CR_11672,Creator_11672,4049,nano,7.82,"Fashion & Lifestyle,Sports & Cricket","Moj,TikTok (historical),Twitter,Facebook",Bengali,Ahmedabad,91.2,34.1,0.0,67.8,32.2,6,4,66.7,3.83,True,2200.0041974473647,21.74080225602023,82.1,2023-01-24T00:00:00
IN_CR_11673,Creator_11673,500,nano,7.83,"Music & Dance,News & Current Affairs","Facebook,Twitter,Josh",Tamil,Pune,64.0,43.5,0.0,27.8,72.2,3,2,66.7,3.14,False,14901.390756523326,23.19085872881807,88.2,2025-02-09T00:00:00
IN_CR_11674,Creator_11674,500,nano,5.79,Gaming,TikTok (historical),Kannada,Chennai,55.2,48.0,0.0,32.3,67.7,13,8,61.5,4.78,False,107881.84851174407,9.861330482169011,68.8,2025-01-31T00:00:00
IN_CR_11675,Creator_11675,1048,nano,18.44,"Health & Fitness,Sports & Cricket",Josh,Hindi,Kolkata,30.5,48.3,21.2,48.9,51.1,8,3,37.5,4.04,True,20069.111163566056,13.073355693312774,47.0,2024-06-20T00:00:00
IN_CR_11676,Creator_11676,67786,mid,3.25,"Food & Cooking,Health & Fitness,Gaming","Chingari,Josh",English,Chandigarh,76.8,56.9,0.0,59.8,40.2,2,1,50.0,4.22,True,64405.02890892905,0.8075337511922763,86.6,2023-09-07T00:00:00
IN_CR_11677,Creator_11677,7693,nano,8.09,Fashion & Lifestyle,"Moj,LinkedIn,ShareChat",Bengali,Kolkata,89.0,47.2,0.0,83.6,16.4,3,2,66.7,4.14,False,42414.43094031394,26.69026404317858,81.2,2025-08-29T00:00:00
IN_CR_11678,Creator_11678,5242,nano,11.71,Health & Fitness,Moj,Tamil,Pune,65.2,27.2,7.7,57.7,42.3,9,7,77.8,4.49,False,277726.1440355407,44.84634224052886,83.1,2022-11-28T00:00:00
IN_CR_11679,Creator_11679,500,nano,7.77,Regional Content,"TikTok (historical),Instagram",Hindi,Kochi,37.1,62.7,0.2,44.2,55.8,3,2,66.7,4.13,False,265072.550928999,4.602874712075738,85.2,2024-10-21T00:00:00
IN_CR_11680,Creator_11680,2954,nano,29.95,"Food & Cooking,Beauty & Makeup","Instagram,ShareChat",Tamil,Kochi,65.0,63.6,0.0,50.7,49.3,4,3,75.0,3.72,False,3895.423793510875,6.908209634127053,85.1,2024-09-23T00:00:00
IN_CR_11681,Creator_11681,266847,mid,9.81,Beauty & Makeup,"TikTok (historical),Moj",English,Delhi,52.9,62.2,0.0,88.6,11.4,4,2,50.0,4.79,False,1655.0507401225377,6.83136631871659,67.5,2025-05-11T00:00:00
IN_CR_11682,Creator_11682,34038,micro,13.1,Devotional & Spirituality,"Instagram,Moj",Tamil,Kolkata,63.3,18.0,18.7,71.5,28.5,6,5,83.3,4.08,False,7347.142023838624,9.530131135093985,97.8,2024-09-19T00:00:00
IN_CR_11683,Creator_11683,9321,nano,6.94,Beauty & Makeup,"TikTok (historical),LinkedIn",Telugu,Kochi,77.4,79.1,0.0,90.2,9.8,6,4,66.7,4.21,True,17617.724120387018,15.045047845708382,83.0,2025-01-03T00:00:00
IN_CR_11684,Creator_11684,5667,nano,27.84,News & Current Affairs,"Chingari,Instagram",Telugu,Bangalore,82.1,28.7,0.0,60.1,39.9,5,4,80.0,4.51,True,10930.059874497072,9.096336574347614,88.1,2024-09-07T00:00:00
IN_CR_11685,Creator_11685,7217,nano,9.06,"Finance & Investment,News & Current Affairs",Josh,Hindi,Bangalore,65.9,26.6,7.5,43.0,57.0,6,3,50.0,4.04,True,21377.76769112181,2.0203828056391293,56.1,2025-10-05T00:00:00
IN_CR_11686,Creator_11686,31191,micro,3.82,"Travel & Tourism,Fashion & Lifestyle",TikTok (historical),Bengali,Mumbai,56.1,30.1,13.8,80.6,19.4,7,5,71.4,4.56,True,35760.42346367762,30.18512857460682,85.4,2024-07-01T00:00:00
IN_CR_11687,Creator_11687,500,nano,16.45,Gaming,"Twitter,Moj",Hindi,Bangalore,60.6,67.7,0.0,26.8,73.2,6,4,66.7,4.94,False,5080.11558905052,1.6642991953648698,78.7,2024-04-04T00:00:00
IN_CR_11688,Creator_11688,10354,micro,20.14,Entertainment & Comedy,"Chingari,YouTube,Facebook,Josh",Hindi,Jaipur,76.1,31.6,0.0,49.6,50.4,6,5,83.3,4.29,True,9316.851239610676,12.597008929104144,84.2,2023-12-14T00:00:00
IN_CR_11689,Creator_11689,131462,mid,4.14,"Beauty & Makeup,Finance & Investment","Moj,Facebook",Telugu,Kolkata,64.7,50.0,0.0,59.9,40.1,7,5,71.4,2.84,True,2060.198547439432,8.67036794840648,75.0,2024-01-13T00:00:00
IN_CR_11690,Creator_11690,2068,nano,21.12,"Technology & Gadgets,Education & Skills","Facebook,YouTube,ShareChat,LinkedIn",Telugu,Bangalore,74.7,49.9,0.0,16.7,83.3,5,4,80.0,2.73,False,95300.6681795422,4.346621970064712,95.5,2023-01-12T00:00:00
IN_CR_11691,Creator_11691,20780,micro,1.93,Devotional & Spirituality,Facebook,Bengali,Jaipur,62.4,41.1,0.0,58.9,41.1,4,2,50.0,4.46,False,2103.6170564631116,7.325592596863902,56.2,2023-04-18T00:00:00
IN_CR_11692,Creator_11692,1343,nano,20.51,"News & Current Affairs,Education & Skills,Food & Cooking",Instagram,Hindi,Chennai,70.7,48.4,0.0,34.1,65.9,7,5,71.4,3.82,False,15829.637435395609,4.027791878704458,77.8,2022-11-22T00:00:00
IN_CR_11693,Creator_11693,11415,micro,8.83,Fashion & Lifestyle,ShareChat,Hindi,Mumbai,74.2,52.7,0.0,59.5,40.5,10,9,90.0,2.8,False,2771.389596090199,8.866383904570906,91.8,2023-11-09T00:00:00
