campaign_id,category,platform,industry,budget,duration_days,start_date,end_date,min_followers,min_engagement,deliverables,content_rights,target_age_group,target_gender,brand_total_campaigns,brand_avg_rating,brand_completion_rate,applications_count
4265,Photography,Facebook,Education,817,35,2026-01-24,2026-02-28,100000,0.015,"[""Post"", ""Blog"", ""Story""]",False,55-64,Female,11,4.66,0.707,38
4266,Finance,Facebook,Sports,2311,90,2025-12-09,2026-03-09,5000,0.05,"[""Post""]",False,65+,Male,12,3.67,0.903,68
4267,Art,Twitter,Real Estate,3320,14,2026-01-10,2026-01-24,100000,0.025,"[""Story"", ""Blog""]",False,65+,Male,13,2.14,0.886,3
4268,Beauty,Facebook,Entertainment,2186,46,2025-12-03,2026-01-18,50000,0.026,"[""Post""]",False,55-64,Male,9,4.35,0.558,23
4269,Technology,Instagram,Food & Beverage,26396,24,2026-01-08,2026-02-01,5000,0.031,"[""Post"", ""Reel"", ""Blog""]",True,65+,All,10,4.06,0.798,82
4270,Health,YouTube,Travel & Tourism,3226,35,2025-12-17,2026-01-21,5000,0.031,"[""Blog"", ""Reel""]",False,35-44,All,18,4.8,0.964,28
4271,Travel,TikTok,Education,956,13,2025-12-08,2025-12-21,10000,0.041,"[""Blog""]",False,13-17,All,13,3.01,0.707,16
4272,Music,Twitter,E-commerce,595,54,2025-12-27,2026-02-19,5000,0.028,"[""Blog""]",True,18-24,Female,11,3.99,0.907,6
4273,Entertainment,TikTok,E-commerce,834,8,2026-01-11,2026-01-19,50000,0.041,"[""Video"", ""Reel"", ""Post""]",False,25-34,Female,7,3.11,0.836,116
4274,Sports,Instagram,Automotive,749,8,2026-01-12,2026-01-20,1000,0.034,"[""Video""]",False,65+,Female,10,4.6,0.786,6
4275,Health,Twitter,Sports,1802,28,2026-01-14,2026-02-11,1000,0.024,"[""Video"", ""Post"", ""Reel""]",False,35-44,Male,6,3.3,0.845,15
4276,Fitness,YouTube,Technology,1678,7,2025-12-26,2026-01-02,50000,0.017,"[""Story"", ""Blog""]",True,45-54,Female,8,4.69,0.815,24
4277,Fashion,Instagram,Home & Garden,617,7,2026-01-04,2026-01-11,1000,0.018,"[""Blog"", ""Video"", ""Story"", ""Post""]",False,13-17,Male,8,3.54,0.969,8
4278,Technology,Instagram,Entertainment,6472,33,2026-02-10,2026-03-15,50000,0.037,"[""Reel"", ""Post"", ""Blog""]",False,35-44,Male,7,4.55,0.739,82
4279,Health,LinkedIn,Finance,989,41,2025-12-12,2026-01-22,1000,0.039,"[""Post"", ""Reel""]",False,55-64,Male,10,4.38,0.699,109
4280,Gaming,Facebook,Food & Beverage,649,26,2025-12-18,2026-01-13,50000,0.044,"[""Blog"", ""Story""]",False,55-64,Male,8,3.1,0.682,13
4281,Photography,Instagram,Beauty & Cosmetics,829,15,2025-11-24,2025-12-09,1000,0.011,"[""Reel"", ""Post"", ""Story"", ""Blog""]",True,65+,Male,13,3.03,0.961,21
4282,Photography,Instagram,Travel & Tourism,1433,23,2025-12-22,2026-01-14,10000,0.036,"[""Story"", ""Post"", ""Blog""]",True,18-24,Male,8,2.07,0.9,13
4283,Fitness,Facebook,Health & Wellness,1053,7,2026-01-26,2026-02-02,1000,0.026,"[""Blog"", ""Post"", ""Story""]",True,18-24,Female,9,4.06,0.879,42
4284,Lifestyle,Instagram,Fashion,4905,75,2025-12-14,2026-02-27,1000,0.021,"[""Blog"", ""Video"", ""Story"", ""Reel""]",False,65+,Female,10,3.88,0.936,38
4285,Business,YouTube,Technology,828,26,2025-11-21,2025-12-17,5000,0.016,"[""Reel"", ""Post"", ""Video""]",True,45-54,Female,8,4.15,0.613,38
4286,Education,LinkedIn,E-commerce,880,32,2025-12-23,2026-01-24,5000,0.02,"[""Story"", ""Reel""]",True,13-17,Male,9,4.75,0.896,23
4287,Gaming,LinkedIn,Travel & Tourism,577,38,2025-12-11,2026-01-18,10000,0.048,"[""Reel""]",False,65+,All,10,3.59,0.755,96
4288,Photography,LinkedIn,Real Estate,503,21,2026-01-13,2026-02-03,50000,0.014,"[""Story"", ""Blog"", ""Post"", ""Video""]",True,45-54,Male,8,4.55,0.83,52
4289,Music,TikTok,Gaming,657,17,2025-11-30,2025-12-17,1000,0.019,"[""Reel"", ""Post"", ""Blog""]",False,55-64,Female,15,3.62,0.876,19
4290,Art,Instagram,Sports,1090,17,2025-11-23,2025-12-10,5000,0.04,"[""Reel"", ""Story"", ""Blog"", ""Post"", ""Video""]",False,13-17,All,10,4.52,0.859,60
4291,Business,Twitter,Real Estate,903,7,2026-01-09,2026-01-16,5000,0.019,"[""Reel""]",False,65+,All,11,3.64,0.748,43
4292,Health,Instagram,Education,679,42,2026-01-31,2026-03-14,5000,0.028,"[""Story"", ""Blog""]",True,25-34,Female,14,4.35,0.864,16
4293,DIY,Instagram,Beauty & Cosmetics,868,24,2026-01-22,2026-02-15,5000,0.03,"[""Story"", ""Blog"", ""Post"", ""Reel""]",True,55-64,Female,14,4.17,0.866,51
4294,Food,TikTok,Health & Wellness,520,7,2025-11-23,2025-11-30,5000,0.014,"[""Video""]",False,55-64,Male,8,4.07,0.854,22
4295,Finance,Instagram,Education,607,7,2026-01-08,2026-01-15,10000,0.03,"[""Story"", ""Post""]",False,45-54,All,14,4.34,0.637,28
4296,Beauty,Facebook,Entertainment,8370,52,2025-12-07,2026-01-28,1000,0.043,"[""Post"", ""Video"", ""Reel""]",False,13-17,All,7,4.06,0.959,51
4297,Business,Instagram,Food & Beverage,5563,29,2026-01-06,2026-02-04,1000,0.016,"[""Reel"", ""Story""]",False,45-54,All,10,3.89,0.873,23
4298,Sports,Twitter,Sports,605,7,2025-12-07,2025-12-14,1000,0.018,"[""Story"", ""Blog""]",False,25-34,Male,13,4.49,0.917,19
4299,Beauty,LinkedIn,Health & Wellness,1139,31,2026-01-17,2026-02-17,1000,0.045,"[""Video"", ""Post"", ""Reel""]",True,18-24,Female,12,4.2,0.821,35
4300,Finance,Facebook,Gaming,698,39,2026-01-29,2026-03-09,5000,0.029,"[""Reel"", ""Story"", ""Video""]",True,35-44,Male,11,4.32,0.811,69
4301,Business,LinkedIn,Technology,980,90,2025-11-25,2026-02-23,1000,0.035,"[""Video"", ""Story"", ""Reel"", ""Post""]",False,55-64,Female,6,3.71,0.8,15
4302,Art,LinkedIn,Travel & Tourism,3289,62,2026-02-08,2026-04-11,5000,0.037,"[""Blog"", ""Post""]",True,65+,Male,9,3.3,0.803,55
4303,Entertainment,YouTube,Home & Garden,820,46,2026-02-09,2026-03-27,5000,0.031,"[""Post"", ""Story""]",True,35-44,Male,8,4.02,0.806,17
4304,Food,LinkedIn,Entertainment,752,31,2025-11-22,2025-12-23,5000,0.031,"[""Post"", ""Video"", ""Story"", ""Blog"", ""Reel""]",False,55-64,Female,10,3.81,0.798,67
4305,Food,Twitter,E-commerce,1936,22,2026-01-22,2026-02-13,10000,0.012,"[""Story"", ""Blog"", ""Reel""]",False,25-34,Male,8,3.13,0.609,57
4306,Beauty,YouTube,Entertainment,5094,7,2026-01-09,2026-01-16,5000,0.047,"[""Story"", ""Post"", ""Video"", ""Reel"", ""Blog""]",False,45-54,Male,13,4.51,0.966,65
4307,Food,Instagram,Gaming,560,14,2026-01-17,2026-01-31,10000,0.026,"[""Blog"", ""Post"", ""Story""]",False,55-64,Male,6,2.54,0.651,46
4308,Gaming,Facebook,Food & Beverage,2197,8,2026-01-06,2026-01-14,1000,0.02,"[""Blog"", ""Reel"", ""Post""]",False,65+,Female,8,2.53,0.764,3
4309,Lifestyle,Instagram,Automotive,632,9,2025-12-24,2026-01-02,5000,0.04,"[""Post""]",False,55-64,All,5,1.72,0.967,18
4310,Photography,YouTube,Food & Beverage,2486,11,2026-01-06,2026-01-17,5000,0.011,"[""Post"", ""Video"", ""Blog"", ""Reel""]",False,18-24,All,9,4.81,0.532,188
4311,Entertainment,YouTube,Travel & Tourism,699,7,2026-02-08,2026-02-15,5000,0.048,"[""Blog"", ""Video"", ""Post"", ""Story""]",True,35-44,Male,10,4.62,0.894,34
4312,Travel,LinkedIn,E-commerce,2277,10,2026-02-07,2026-02-17,5000,0.045,"[""Reel"", ""Story""]",True,65+,Male,6,3.54,0.852,103
4313,Parenting,Twitter,Automotive,2582,30,2026-01-03,2026-02-02,1000,0.029,"[""Video"", ""Post"", ""Reel""]",False,45-54,Male,12,3.99,0.851,20
4314,Fashion,LinkedIn,Finance,745,16,2026-01-12,2026-01-28,1000,0.028,"[""Video"", ""Blog"", ""Story""]",True,18-24,All,5,4.69,0.931,90
4315,Entertainment,Twitter,Real Estate,4219,25,2025-11-19,2025-12-14,5000,0.038,"[""Post"", ""Video"", ""Reel""]",True,65+,Female,15,3.33,0.778,21
4316,Technology,TikTok,Food & Beverage,517,27,2025-12-06,2026-01-02,50000,0.038,"[""Blog""]",False,45-54,Male,14,3.76,0.703,22
4317,Travel,Facebook,Health & Wellness,1190,36,2026-01-19,2026-02-24,50000,0.019,"[""Reel""]",True,13-17,Male,14,2.67,0.934,23
4318,Gaming,LinkedIn,Finance,755,35,2025-12-06,2026-01-10,1000,0.012,"[""Reel"", ""Blog""]",False,45-54,All,6,4.17,0.764,83
4319,Education,LinkedIn,Fashion,1115,90,2026-02-05,2026-05-06,5000,0.036,"[""Blog"", ""Reel""]",False,25-34,Female,10,3.25,0.713,14
4320,Food,LinkedIn,Food & Beverage,567,14,2025-12-07,2025-12-21,5000,0.041,"[""Story"", ""Reel"", ""Blog"", ""Post""]",False,18-24,Female,18,4.18,0.79,12
4321,Pets,LinkedIn,Education,656,11,2025-12-27,2026-01-07,5000,0.048,"[""Reel"", ""Blog""]",False,13-17,Male,11,4.56,0.71,39
4322,Parenting,Facebook,Travel & Tourism,1579,18,2025-11-19,2025-12-07,5000,0.012,"[""Story"", ""Post"", ""Blog"", ""Video""]",True,13-17,All,10,4.72,0.871,25
4323,Entertainment,TikTok,Education,1265,41,2026-01-28,2026-03-10,50000,0.033,"[""Reel"", ""Story""]",True,13-17,Female,11,3.52,0.646,15
4324,Photography,LinkedIn,Gaming,659,69,2025-11-27,2026-02-04,50000,0.027,"[""Blog""]",False,35-44,Female,8,3.7,0.848,24
4325,Health,LinkedIn,E-commerce,1938,81,2026-01-18,2026-04-09,1000,0.014,"[""Blog""]",False,55-64,Female,8,4.45,0.862,20
4326,Technology,TikTok,Beauty & Cosmetics,569,11,2026-02-10,2026-02-21,5000,0.049,"[""Video"", ""Blog""]",False,35-44,Female,10,4.49,0.921,10
4327,Lifestyle,Facebook,Gaming,716,8,2026-01-20,2026-01-28,10000,0.032,"[""Blog"", ""Post""]",False,55-64,Female,12,4.3,0.664,30
4328,Art,Facebook,Food & Beverage,683,7,2025-11-28,2025-12-05,1000,0.022,"[""Reel"", ""Story"", ""Post""]",False,25-34,Female,6,4.26,0.946,38
4329,Parenting,Instagram,Gaming,7823,44,2025-11-24,2026-01-07,10000,0.036,"[""Post"", ""Blog"", ""Reel"", ""Video"", ""Story""]",False,18-24,Male,14,3.69,0.727,43
4330,Photography,Facebook,Travel & Tourism,1502,23,2026-02-05,2026-02-28,10000,0.037,"[""Video"", ""Reel"", ""Story"", ""Blog""]",False,45-54,Male,17,2.72,0.706,41
4331,Fitness,Twitter,Education,2188,28,2026-02-10,2026-03-10,10000,0.035,"[""Post""]",True,65+,All,12,3.92,0.607,43
4332,Finance,LinkedIn,Automotive,1014,20,2026-01-06,2026-01-26,50000,0.027,"[""Post"", ""Video"", ""Story"", ""Blog""]",False,55-64,All,6,4.07,0.668,63
4333,Fashion,Twitter,E-commerce,2045,16,2026-01-27,2026-02-12,10000,0.047,"[""Reel"", ""Blog""]",False,25-34,Male,10,3.22,0.692,16
4334,Photography,LinkedIn,Entertainment,592,49,2025-11-13,2026-01-01,1000,0.027,"[""Reel"", ""Story"", ""Post"", ""Blog""]",False,35-44,All,9,3.2,0.768,80
4335,Art,Instagram,Sports,1777,35,2026-01-20,2026-02-24,5000,0.019,"[""Blog"", ""Post""]",False,13-17,Female,6,4.66,0.905,71
4336,Music,Facebook,Sports,1142,7,2025-12-09,2025-12-16,50000,0.044,"[""Reel""]",False,18-24,Female,12,4.78,0.826,33
4337,Food,TikTok,Sports,761,25,2025-12-04,2025-12-29,50000,0.018,"[""Video""]",True,65+,Female,14,1.71,0.843,56
4338,Gaming,Facebook,Food & Beverage,850,20,2025-12-05,2025-12-25,10000,0.046,"[""Post"", ""Video"", ""Reel"", ""Story""]",False,65+,Female,11,3.76,0.949,44
4339,Travel,LinkedIn,Travel & Tourism,5415,23,2026-02-02,2026-02-25,50000,0.035,"[""Post"", ""Video"", ""Story""]",False,18-24,Female,12,3.04,0.815,115
4340,Pets,LinkedIn,Travel & Tourism,520,58,2025-12-31,2026-02-27,1000,0.033,"[""Blog"", ""Story"", ""Post""]",False,55-64,Female,10,4.29,0.541,46
4341,Travel,TikTok,Automotive,2042,11,2025-12-31,2026-01-11,50000,0.017,"[""Blog"", ""Reel"", ""Post"", ""Video""]",False,18-24,Male,9,3.9,0.618,24
4342,Fitness,LinkedIn,Home & Garden,520,62,2025-12-07,2026-02-07,5000,0.044,"[""Video"", ""Reel"", ""Story""]",True,18-24,Male,10,4.3,0.896,58
4343,Lifestyle,YouTube,Beauty & Cosmetics,6381,31,2026-02-10,2026-03-13,100000,0.02,"[""Video"", ""Story"", ""Blog""]",False,25-34,Male,6,4.48,0.934,86
4344,Art,Facebook,Finance,659,63,2026-01-05,2026-03-09,5000,0.032,"[""Blog""]",True,45-54,Male,17,2.74,0.712,39
4345,Business,Twitter,Finance,701,9,2026-02-06,2026-02-15,10000,0.048,"[""Story"", ""Post"", ""Blog""]",False,18-24,All,10,4.24,0.771,24
4346,Business,Instagram,Education,3233,7,2026-02-04,2026-02-11,100000,0.028,"[""Blog"", ""Reel"", ""Post"", ""Story""]",True,65+,Male,14,4.2,0.784,47
4347,Health,LinkedIn,Travel & Tourism,663,14,2025-11-28,2025-12-12,10000,0.023,"[""Video""]",False,25-34,Female,6,3.36,0.619,44
4348,Sports,TikTok,Health & Wellness,779,42,2025-11-19,2025-12-31,10000,0.043,"[""Story"", ""Blog""]",True,45-54,Female,13,3.77,0.882,12
4349,Fashion,YouTube,Beauty & Cosmetics,1039,11,2025-12-14,2025-12-25,5000,0.013,"[""Video"", ""Blog"", ""Reel""]",True,35-44,Female,8,2.9,0.811,43
4350,Finance,LinkedIn,Beauty & Cosmetics,1305,17,2025-12-27,2026-01-13,50000,0.033,"[""Reel""]",False,13-17,Female,8,2.7,0.898,21
4351,Health,Facebook,Travel & Tourism,19016,36,2025-11-17,2025-12-23,1000,0.025,"[""Blog"", ""Reel"", ""Post""]",False,25-34,Male,9,4.95,0.898,72
4352,Food,Facebook,Food & Beverage,524,34,2025-12-17,2026-01-20,100000,0.029,"[""Video"", ""Story"", ""Post""]",False,65+,All,10,4.51,0.68,6
4353,Pets,Instagram,Fashion,576,50,2025-12-18,2026-02-06,1000,0.039,"[""Post"", ""Video""]",True,18-24,Male,7,1.97,0.636,30
4354,Travel,Facebook,Education,1031,66,2026-01-24,2026-03-31,10000,0.029,"[""Story"", ""Post"", ""Video"", ""Reel""]",False,55-64,Male,12,3.37,0.903,25
4355,Finance,Twitter,Automotive,651,19,2025-12-30,2026-01-18,10000,0.021,"[""Reel"", ""Video""]",True,65+,Male,5,2.74,0.617,59
4356,Travel,Facebook,Entertainment,1969,29,2026-01-11,2026-02-09,5000,0.04,"[""Post""]",False,35-44,All,9,3.06,0.727,26
4357,Beauty,Instagram,Education,973,13,2025-11-20,2025-12-03,10000,0.012,"[""Video"", ""Post"", ""Reel""]",True,13-17,Male,10,3.92,0.713,97
4358,Art,LinkedIn,Beauty & Cosmetics,598,33,2026-01-26,2026-02-28,50000,0.048,"[""Post"", ""Video"", ""Reel"", ""Story""]",True,45-54,Male,10,3.14,0.737,22
4359,Finance,LinkedIn,Home & Garden,2998,11,2025-11-26,2025-12-07,5000,0.024,"[""Post"", ""Reel"", ""Blog""]",True,25-34,All,15,1.63,0.843,8
4360,Business,Twitter,Food & Beverage,1416,9,2026-01-28,2026-02-06,5000,0.018,"[""Reel"", ""Post"", ""Video""]",True,65+,Male,9,4.39,0.941,15
4361,Parenting,Facebook,Beauty & Cosmetics,1996,12,2026-01-23,2026-02-04,5000,0.013,"[""Blog"", ""Video"", ""Story""]",False,13-17,Female,6,2.98,0.855,15
4362,Lifestyle,YouTube,Technology,19902,8,2025-12-30,2026-01-07,5000,0.034,"[""Blog"", ""Reel"", ""Story"", ""Video""]",True,65+,Male,11,2.94,0.924,45
4363,Lifestyle,Twitter,Entertainment,1889,51,2025-12-23,2026-02-12,50000,0.012,"[""Post"", ""Story"", ""Blog"", ""Video""]",False,18-24,All,14,4.11,0.875,107
4364,Fitness,Twitter,Automotive,1176,71,2025-11-19,2026-01-29,1000,0.011,"[""Blog"", ""Story"", ""Post""]",False,13-17,All,5,4.72,0.686,34
4365,Food,Facebook,Travel & Tourism,10172,24,2025-12-26,2026-01-19,1000,0.022,"[""Post"", ""Story""]",True,13-17,All,14,3.22,0.853,10
4366,Education,Instagram,E-commerce,1939,19,2025-11-13,2025-12-02,1000,0.015,"[""Story"", ""Video"", ""Post"", ""Reel"", ""Blog""]",True,55-64,All,13,4.04,0.581,13
4367,Fitness,TikTok,Finance,1052,35,2025-12-26,2026-01-30,100000,0.031,"[""Blog"", ""Video"", ""Reel""]",False,13-17,All,10,4.04,0.918,14
4368,Education,Twitter,Technology,1781,20,2025-12-20,2026-01-09,5000,0.01,"[""Story"", ""Blog"", ""Post"", ""Video""]",False,35-44,All,11,4.22,0.713,40
4369,Entertainment,Twitter,Education,3372,7,2025-12-17,2025-12-24,1000,0.046,"[""Blog"", ""Reel"", ""Video"", ""Story""]",False,18-24,Female,9,3.76,0.978,28
4370,Health,TikTok,Health & Wellness,7036,7,2025-11-20,2025-11-27,5000,0.029,"[""Blog"", ""Story""]",True,45-54,Female,7,4.15,0.647,24
4371,Music,Twitter,Sports,1652,54,2025-11-21,2026-01-14,5000,0.034,"[""Story"", ""Video"", ""Post"", ""Reel"", ""Blog""]",False,13-17,Male,6,3.26,0.966,37
4372,Lifestyle,LinkedIn,E-commerce,1294,12,2026-01-23,2026-02-04,50000,0.031,"[""Reel""]",True,35-44,Male,9,4.25,0.792,36
4373,Health,LinkedIn,Entertainment,538,7,2026-02-10,2026-02-17,5000,0.01,"[""Story"", ""Blog"", ""Video"", ""Post"", ""Reel""]",True,18-24,All,8,1.1,0.725,62
4374,Beauty,Instagram,Home & Garden,2372,28,2025-12-03,2025-12-31,5000,0.016,"[""Story"", ""Post"", ""Reel""]",True,25-34,Male,18,4.91,0.783,85
4375,Fashion,Instagram,Fashion,2587,24,2026-01-27,2026-02-20,1000,0.026,"[""Story"", ""Reel"", ""Post""]",False,13-17,Female,9,3.17,0.566,22
4376,Parenting,Instagram,Education,1388,83,2026-01-28,2026-04-21,5000,0.01,"[""Video"", ""Reel"", ""Post"", ""Story""]",True,35-44,Female,9,1.78,0.963,16
4377,Art,Twitter,Automotive,5414,60,2026-01-25,2026-03-26,1000,0.037,"[""Story"", ""Video"", ""Post""]",False,35-44,Male,6,4.28,0.939,41
4378,Music,LinkedIn,Food & Beverage,708,9,2025-11-29,2025-12-08,1000,0.021,"[""Video"", ""Story""]",False,65+,Female,8,3.75,0.94,35
4379,Finance,Instagram,Beauty & Cosmetics,1054,18,2026-02-01,2026-02-19,5000,0.014,"[""Story"", ""Reel"", ""Post"", ""Blog""]",False,25-34,All,13,4.06,0.701,22
4380,Music,Twitter,Real Estate,592,9,2026-01-12,2026-01-21,10000,0.023,"[""Story""]",False,18-24,Male,9,3.08,0.858,16
4381,Pets,LinkedIn,Beauty & Cosmetics,1013,28,2026-01-01,2026-01-29,5000,0.027,"[""Video"", ""Blog"", ""Story""]",True,13-17,Male,8,3.61,0.848,30
4382,Photography,Twitter,Beauty & Cosmetics,4229,44,2025-12-21,2026-02-03,1000,0.014,"[""Blog"", ""Post"", ""Reel""]",False,13-17,All,12,2.57,0.838,43
4383,Technology,Twitter,Fashion,867,14,2025-12-11,2025-12-25,100000,0.018,"[""Blog""]",False,18-24,Female,8,3.22,0.768,109
4384,Pets,Instagram,Health & Wellness,1076,41,2025-11-30,2026-01-10,1000,0.014,"[""Post"", ""Reel"", ""Blog"", ""Story""]",True,45-54,Female,10,3.14,0.831,31
4385,Beauty,Instagram,Beauty & Cosmetics,544,39,2026-01-24,2026-03-04,50000,0.026,"[""Blog""]",True,45-54,Female,10,3.38,0.922,26
4386,Education,Twitter,E-commerce,987,29,2026-01-17,2026-02-15,1000,0.042,"[""Blog"", ""Reel""]",True,35-44,All,5,3.63,0.72,53
4387,Finance,TikTok,Automotive,640,45,2025-11-28,2026-01-12,5000,0.028,"[""Reel"", ""Blog"", ""Story""]",False,55-64,All,10,1.42,0.776,34
4388,DIY,Twitter,Finance,832,51,2026-01-18,2026-03-10,1000,0.027,"[""Reel""]",False,25-34,Female,11,4.86,0.657,23
4389,Fitness,YouTube,Food & Beverage,3056,7,2026-02-04,2026-02-11,50000,0.036,"[""Reel"", ""Post"", ""Video"", ""Blog""]",False,65+,All,9,2.39,0.686,39
4390,Education,YouTube,Technology,500,35,2025-11-15,2025-12-20,5000,0.019,"[""Blog"", ""Post""]",False,25-34,Male,8,3.27,0.767,32
4391,Fitness,TikTok,E-commerce,1015,7,2025-12-29,2026-01-05,50000,0.041,"[""Video"", ""Blog""]",True,18-24,All,11,3.92,0.929,28
4392,Music,YouTube,E-commerce,814,33,2026-01-01,2026-02-03,5000,0.016,"[""Post""]",False,18-24,All,8,2.81,0.537,70
4393,Gaming,Twitter,Technology,782,52,2026-01-05,2026-02-26,1000,0.035,"[""Story"", ""Post"", ""Reel""]",False,25-34,Male,6,4.35,0.7,129
4394,Music,YouTube,Technology,26622,40,2025-11-18,2025-12-28,5000,0.028,"[""Post"", ""Story"", ""Video""]",True,65+,Male,8,4.74,0.588,25
4395,Photography,Facebook,Automotive,887,68,2025-12-17,2026-02-23,1000,0.021,"[""Reel""]",False,35-44,Female,9,3.79,0.86,78
4396,Parenting,Twitter,Food & Beverage,545,10,2025-12-04,2025-12-14,50000,0.026,"[""Reel"", ""Post""]",False,55-64,All,9,3.57,0.8,41
4397,Lifestyle,Twitter,Technology,526,22,2025-11-26,2025-12-18,1000,0.042,"[""Story""]",True,13-17,All,8,3.07,0.87,70
4398,Entertainment,YouTube,Health & Wellness,770,7,2026-01-11,2026-01-18,50000,0.048,"[""Video""]",False,13-17,All,12,4.09,0.888,7
4399,Travel,Twitter,Real Estate,888,19,2026-01-26,2026-02-14,10000,0.025,"[""Post"", ""Video""]",False,35-44,Female,8,4.18,0.938,39
4400,DIY,Twitter,Education,1167,8,2026-02-08,2026-02-16,10000,0.038,"[""Blog"", ""Reel"", ""Post"", ""Story""]",False,18-24,Female,14,3.86,0.917,16
4401,Pets,TikTok,Sports,865,7,2025-12-05,2025-12-12,10000,0.016,"[""Story"", ""Reel"", ""Blog"", ""Video"", ""Post""]",False,25-34,Female,14,4.65,0.921,31
4402,Gaming,TikTok,Food & Beverage,523,22,2026-01-24,2026-02-15,1000,0.049,"[""Video"", ""Post"", ""Story"", ""Blog""]",True,45-54,Female,13,3.38,0.583,57
4403,Technology,TikTok,Food & Beverage,3619,46,2025-12-26,2026-02-10,5000,0.026,"[""Post"", ""Reel"", ""Video""]",False,65+,Female,10,4.49,0.931,13
4404,Beauty,Twitter,Sports,2272,23,2025-12-08,2025-12-31,50000,0.014,"[""Reel"", ""Post""]",True,25-34,Female,11,2.31,0.692,9
4405,Technology,TikTok,Real Estate,1535,21,2025-11-28,2025-12-19,5000,0.049,"[""Post"", ""Video"", ""Reel""]",True,18-24,Male,9,3.86,0.831,13
4406,Business,TikTok,Real Estate,549,25,2025-12-11,2026-01-05,10000,0.035,"[""Video""]",True,45-54,All,7,3.8,0.902,71
4407,Beauty,Instagram,Health & Wellness,1016,27,2026-01-01,2026-01-28,5000,0.045,"[""Reel"", ""Post"", ""Blog"", ""Video"", ""Story""]",True,18-24,All,10,4.73,0.912,74
4408,Education,Facebook,Beauty & Cosmetics,2083,44,2026-01-16,2026-03-01,5000,0.025,"[""Reel"", ""Blog"", ""Story""]",False,13-17,All,7,4.51,0.783,22
4409,Education,LinkedIn,Automotive,5779,25,2026-01-02,2026-01-27,10000,0.025,"[""Story""]",False,45-54,Female,12,2.96,0.86,43
4410,Finance,YouTube,Finance,515,30,2025-11-25,2025-12-25,100000,0.049,"[""Post"", ""Reel"", ""Story""]",True,35-44,All,12,1.19,0.759,10
4411,Parenting,Instagram,Travel & Tourism,557,68,2025-12-27,2026-03-05,50000,0.045,"[""Blog"", ""Reel"", ""Story"", ""Post""]",False,25-34,Male,10,3.9,0.973,51
4412,Finance,Instagram,Sports,583,26,2025-12-04,2025-12-30,10000,0.049,"[""Blog"", ""Story"", ""Video""]",False,25-34,Male,10,3.76,0.982,36
4413,Food,Twitter,Health & Wellness,770,19,2025-12-14,2026-01-02,5000,0.044,"[""Reel"", ""Blog"", ""Video""]",True,35-44,All,7,4.25,0.755,91
4414,Beauty,Instagram,Home & Garden,905,41,2025-12-08,2026-01-18,50000,0.049,"[""Reel""]",True,18-24,All,7,4.34,0.837,32
4415,Education,Instagram,Food & Beverage,749,28,2026-02-06,2026-03-06,5000,0.04,"[""Story"", ""Video"", ""Reel""]",False,18-24,Female,6,2.14,0.915,11
4416,Pets,YouTube,Beauty & Cosmetics,1716,20,2025-11-28,2025-12-18,1000,0.042,"[""Post"", ""Story""]",True,13-17,Male,8,3.89,0.86,32
4417,Fashion,TikTok,Health & Wellness,2588,8,2025-11-26,2025-12-04,1000,0.03,"[""Reel"", ""Post""]",False,55-64,All,11,3.44,0.8,16
4418,Sports,Twitter,E-commerce,503,18,2026-01-04,2026-01-22,1000,0.048,"[""Video"", ""Reel"", ""Post""]",False,25-34,All,14,3.65,0.839,30
4419,DIY,YouTube,E-commerce,553,40,2025-12-02,2026-01-11,100000,0.018,"[""Blog"", ""Video"", ""Story"", ""Reel""]",False,18-24,Female,8,1.99,0.927,71
4420,Photography,Instagram,Entertainment,811,43,2025-12-26,2026-02-07,10000,0.048,"[""Video"", ""Post""]",False,25-34,All,12,4.26,0.731,62
4421,Education,Twitter,Finance,5612,19,2025-12-21,2026-01-09,1000,0.011,"[""Story"", ""Post""]",True,25-34,Female,10,3.19,0.809,53
4422,Education,LinkedIn,Beauty & Cosmetics,1530,55,2025-12-11,2026-02-04,1000,0.047,"[""Story"", ""Video""]",False,18-24,Male,6,4.58,0.963,10
4423,Travel,Instagram,Travel & Tourism,1074,38,2026-01-15,2026-02-22,50000,0.038,"[""Story"", ""Post""]",False,55-64,Male,8,2.57,0.642,85
4424,Fitness,LinkedIn,E-commerce,3819,31,2025-12-18,2026-01-18,1000,0.032,"[""Blog"", ""Post""]",True,13-17,All,8,3.73,0.826,9
